"REF_DATE","GEO","DGUID","Coal types and uses","Coal volume","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2008-06","British Columbia","2016A000259","Bituminous, all uses","Exports","Tonnes","288","thousands","3","v43973962","6.2.2","2428","","","","0"
"2008-06","British Columbia","2016A000259","Bituminous, metallurgical","Production","Tonnes","288","thousands","3","v43973963","6.3.1","2280","","r","","0"
"2008-06","British Columbia","2016A000259","Bituminous, metallurgical","Exports","Tonnes","288","thousands","3","v43973964","6.3.2","2396","","","","0"
"2008-06","British Columbia","2016A000259","Bituminous, thermal","Production","Tonnes","288","thousands","3","v43973965","6.4.1","78","","r","","0"
"2008-06","British Columbia","2016A000259","Bituminous, thermal","Exports","Tonnes","288","thousands","3","v43973966","6.4.2","32","","","","0"
"2008-07","Canada","2016A000011124","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973931","1.1.1","5515","","","","0"
"2008-07","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","2305","","","","0"
"2008-07","Canada","2016A000011124","Bituminous, all uses","Production","Tonnes","288","thousands","3","v43973933","1.2.1","2639","","","","0"
"2008-07","Canada","2016A000011124","Bituminous, all uses","Exports","Tonnes","288","thousands","3","v43973934","1.2.2","2305","","","","0"
"2008-07","Canada","2016A000011124","Bituminous, metallurgical","Production","Tonnes","288","thousands","3","v43973935","1.3.1","2308","","","","0"
"2008-07","Canada","2016A000011124","Bituminous, metallurgical","Exports","Tonnes","288","thousands","3","v43973936","1.3.2","2058","","","","0"
"2008-07","Canada","2016A000011124","Bituminous, thermal","Production","Tonnes","288","thousands","3","v43973937","1.4.1","331","","","","0"
"2008-07","Canada","2016A000011124","Bituminous, thermal","Exports","Tonnes","288","thousands","3","v43973938","1.4.2","247","","","","0"
"2008-07","Canada","2016A000011124","Sub-bituminous, thermal","Production","Tonnes","288","thousands","3","v43973939","1.5.1","2086","","","","0"
"2008-07","Canada","2016A000011124","Lignite, thermal","Production","Tonnes","288","thousands","3","v43973940","1.6.1","789","","","","0"
"2008-07","Nova Scotia","2016A000212","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973941","2.1.1","","x","","","0"
"2008-07","Nova Scotia","2016A000212","Bituminous, all uses","Production","Tonnes","288","thousands","3","v43973942","2.2.1","","x","","","0"
"2008-07","Nova Scotia","2016A000212","Bituminous, metallurgical","Production","Tonnes","288","thousands","3","v43973943","2.3.1","","x","","","0"
"2008-07","Nova Scotia","2016A000212","Bituminous, thermal","Production","Tonnes","288","thousands","3","v43973944","2.4.1","","x","","","0"
"2008-07","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2008-07","New Brunswick","2016A000213","Bituminous, all uses","Production","Tonnes","288","thousands","3","v43973946","3.2.1","","x","","","0"
"2008-07","New Brunswick","2016A000213","Bituminous, thermal","Production","Tonnes","288","thousands","3","v43973947","3.4.1","","x","","","0"
"2008-07","Saskatchewan","2016A000247","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973948","4.1.1","789","","","","0"
"2008-07","Saskatchewan","2016A000247","Lignite, thermal","Production","Tonnes","288","thousands","3","v43973949","4.6.1","789","","","","0"
"2008-07","Alberta","2016A000248","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973950","5.1.1","2537","","","","0"
"2008-07","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","431","","","","0"
"2008-07","Alberta","2016A000248","Bituminous, all uses","Production","Tonnes","288","thousands","3","v43973952","5.2.1","451","","","","0"
"2008-07","Alberta","2016A000248","Bituminous, all uses","Exports","Tonnes","288","thousands","3","v43973953","5.2.2","431","","","","0"
"2008-07","Alberta","2016A000248","Bituminous, metallurgical","Production","Tonnes","288","thousands","3","v43973954","5.3.1","197","","","","0"
"2008-07","Alberta","2016A000248","Bituminous, metallurgical","Exports","Tonnes","288","thousands","3","v43973955","5.3.2","186","","","","0"
"2008-07","Alberta","2016A000248","Bituminous, thermal","Production","Tonnes","288","thousands","3","v43973956","5.4.1","254","","","","0"
"2008-07","Alberta","2016A000248","Bituminous, thermal","Exports","Tonnes","288","thousands","3","v43973957","5.4.2","245","","","","0"
"2008-07","Alberta","2016A000248","Sub-bituminous, thermal","Production","Tonnes","288","thousands","3","v43973958","5.5.1","2086","","","","0"
"2008-07","British Columbia","2016A000259","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973959","6.1.1","2181","","","","0"
"2008-07","British Columbia","2016A000259","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973960","6.1.2","1874","","","","0"
"2008-07","British Columbia","2016A000259","Bituminous, all uses","Production","Tonnes","288","thousands","3","v43973961","6.2.1","2181","","","","0"
"2008-07","British Columbia","2016A000259","Bituminous, all uses","Exports","Tonnes","288","thousands","3","v43973962","6.2.2","1874","","","","0"
"2008-07","British Columbia","2016A000259","Bituminous, metallurgical","Production","Tonnes","288","thousands","3","v43973963","6.3.1","2111","","","","0"
"2008-07","British Columbia","2016A000259","Bituminous, metallurgical","Exports","Tonnes","288","thousands","3","v43973964","6.3.2","1872","","","","0"
"2008-07","British Columbia","2016A000259","Bituminous, thermal","Production","Tonnes","288","thousands","3","v43973965","6.4.1","70","","","","0"
"2008-07","British Columbia","2016A000259","Bituminous, thermal","Exports","Tonnes","288","thousands","3","v43973966","6.4.2","2","","","","0"
"2008-08","Canada","2016A000011124","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973931","1.1.1","5997","","r","","0"
"2008-08","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","2735","","r","","0"
"2008-08","Canada","2016A000011124","Bituminous, all uses","Production","Tonnes","288","thousands","3","v43973933","1.2.1","2976","","","","0"
"2008-08","Canada","2016A000011124","Bituminous, all uses","Exports","Tonnes","288","thousands","3","v43973934","1.2.2","2735","","r","","0"
"2008-08","Canada","2016A000011124","Bituminous, metallurgical","Production","Tonnes","288","thousands","3","v43973935","1.3.1","2543","","","","0"
"2008-08","Canada","2016A000011124","Bituminous, metallurgical","Exports","Tonnes","288","thousands","3","v43973936","1.3.2","2378","","r","","0"
"2008-08","Canada","2016A000011124","Bituminous, thermal","Production","Tonnes","288","thousands","3","v43973937","1.4.1","433","","","","0"
"2008-08","Canada","2016A000011124","Bituminous, thermal","Exports","Tonnes","288","thousands","3","v43973938","1.4.2","357","","","","0"
"2008-08","Canada","2016A000011124","Sub-bituminous, thermal","Production","Tonnes","288","thousands","3","v43973939","1.5.1","2125","","r","","0"
"2008-08","Canada","2016A000011124","Lignite, thermal","Production","Tonnes","288","thousands","3","v43973940","1.6.1","896","","","","0"
"2008-08","Nova Scotia","2016A000212","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973941","2.1.1","","x","","","0"
"2008-08","Nova Scotia","2016A000212","Bituminous, all uses","Production","Tonnes","288","thousands","3","v43973942","2.2.1","","x","","","0"
"2008-08","Nova Scotia","2016A000212","Bituminous, metallurgical","Production","Tonnes","288","thousands","3","v43973943","2.3.1","","x","","","0"
"2008-08","Nova Scotia","2016A000212","Bituminous, thermal","Production","Tonnes","288","thousands","3","v43973944","2.4.1","","x","","","0"
"2008-08","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2008-08","New Brunswick","2016A000213","Bituminous, all uses","Production","Tonnes","288","thousands","3","v43973946","3.2.1","","x","","","0"
"2008-08","New Brunswick","2016A000213","Bituminous, thermal","Production","Tonnes","288","thousands","3","v43973947","3.4.1","","x","","","0"
"2008-08","Saskatchewan","2016A000247","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973948","4.1.1","896","","","","0"
"2008-08","Saskatchewan","2016A000247","Lignite, thermal","Production","Tonnes","288","thousands","3","v43973949","4.6.1","896","","","","0"
"2008-08","Alberta","2016A000248","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973950","5.1.1","2814","","r","","0"
"2008-08","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","489","","r","","0"
"2008-08","Alberta","2016A000248","Bituminous, all uses","Production","Tonnes","288","thousands","3","v43973952","5.2.1","690","","","","0"
"2008-08","Alberta","2016A000248","Bituminous, all uses","Exports","Tonnes","288","thousands","3","v43973953","5.2.2","489","","r","","0"
"2008-08","Alberta","2016A000248","Bituminous, metallurgical","Production","Tonnes","288","thousands","3","v43973954","5.3.1","330","","","","0"
"2008-08","Alberta","2016A000248","Bituminous, metallurgical","Exports","Tonnes","288","thousands","3","v43973955","5.3.2","159","","r","","0"
"2008-08","Alberta","2016A000248","Bituminous, thermal","Production","Tonnes","288","thousands","3","v43973956","5.4.1","360","","","","0"
"2008-08","Alberta","2016A000248","Bituminous, thermal","Exports","Tonnes","288","thousands","3","v43973957","5.4.2","331","","","","0"
"2008-08","Alberta","2016A000248","Sub-bituminous, thermal","Production","Tonnes","288","thousands","3","v43973958","5.5.1","2125","","r","","0"
"2008-08","British Columbia","2016A000259","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973959","6.1.1","2281","","","","0"
"2008-08","British Columbia","2016A000259","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973960","6.1.2","2245","","","","0"
"2008-08","British Columbia","2016A000259","Bituminous, all uses","Production","Tonnes","288","thousands","3","v43973961","6.2.1","2281","","","","0"
"2008-08","British Columbia","2016A000259","Bituminous, all uses","Exports","Tonnes","288","thousands","3","v43973962","6.2.2","2245","","","","0"
"2008-08","British Columbia","2016A000259","Bituminous, metallurgical","Production","Tonnes","288","thousands","3","v43973963","6.3.1","2213","","","","0"
"2008-08","British Columbia","2016A000259","Bituminous, metallurgical","Exports","Tonnes","288","thousands","3","v43973964","6.3.2","2219","","","","0"
"2008-08","British Columbia","2016A000259","Bituminous, thermal","Production","Tonnes","288","thousands","3","v43973965","6.4.1","68","","","","0"
"2008-08","British Columbia","2016A000259","Bituminous, thermal","Exports","Tonnes","288","thousands","3","v43973966","6.4.2","26","","","","0"
"2008-09","Canada","2016A000011124","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973931","1.1.1","5526","","","","0"
"2008-09","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","2696","","","","0"
"2008-09","Canada","2016A000011124","Bituminous, all uses","Production","Tonnes","288","thousands","3","v43973933","1.2.1","2812","","","","0"
"2008-09","Canada","2016A000011124","Bituminous, all uses","Exports","Tonnes","288","thousands","3","v43973934","1.2.2","2696","","","","0"
"2008-09","Canada","2016A000011124","Bituminous, metallurgical","Production","Tonnes","288","thousands","3","v43973935","1.3.1","2360","","","","0"
"2008-09","Canada","2016A000011124","Bituminous, metallurgical","Exports","Tonnes","288","thousands","3","v43973936","1.3.2","2436","","","","0"
"2008-09","Canada","2016A000011124","Bituminous, thermal","Production","Tonnes","288","thousands","3","v43973937","1.4.1","452","","","","0"
"2008-09","Canada","2016A000011124","Bituminous, thermal","Exports","Tonnes","288","thousands","3","v43973938","1.4.2","260","","","","0"
"2008-09","Canada","2016A000011124","Sub-bituminous, thermal","Production","Tonnes","288","thousands","3","v43973939","1.5.1","2035","","","","0"
"2008-09","Canada","2016A000011124","Lignite, thermal","Production","Tonnes","288","thousands","3","v43973940","1.6.1","680","","","","0"
"2008-09","Nova Scotia","2016A000212","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973941","2.1.1","","x","","","0"
"2008-09","Nova Scotia","2016A000212","Bituminous, all uses","Production","Tonnes","288","thousands","3","v43973942","2.2.1","","x","","","0"
"2008-09","Nova Scotia","2016A000212","Bituminous, metallurgical","Production","Tonnes","288","thousands","3","v43973943","2.3.1","","x","","","0"
"2008-09","Nova Scotia","2016A000212","Bituminous, thermal","Production","Tonnes","288","thousands","3","v43973944","2.4.1","","x","","","0"
"2008-09","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","x","","","0"
"2008-09","New Brunswick","2016A000213","Bituminous, all uses","Production","Tonnes","288","thousands","3","v43973946","3.2.1","","x","","","0"
"2008-09","New Brunswick","2016A000213","Bituminous, thermal","Production","Tonnes","288","thousands","3","v43973947","3.4.1","","x","","","0"
"2008-09","Saskatchewan","2016A000247","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973948","4.1.1","680","","","","0"
"2008-09","Saskatchewan","2016A000247","Lignite, thermal","Production","Tonnes","288","thousands","3","v43973949","4.6.1","680","","","","0"
"2008-09","Alberta","2016A000248","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973950","5.1.1","2763","","","","0"
